K = Z3(a) = Z3[x] / x^2 + 2*x + 2
p=3; n=9; d=2*p^15+...; I=[ 7, 6, 0 ]; R=[ <1, 7>, <9, 0> ]; A=<t + 1>; f=x^9 + 6*x^7 + 3*x^6 + 3; Aut=2T1; Gal=9T15
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + (3*a + 3)*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 12; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + (6*a + 3)*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 12; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + 6*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 12; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + 6*a*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 12; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + (6*a + 6)*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 12; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + (3*a + 6)*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 12; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 12; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + 3*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + 3*a*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + (3*a + 3)*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + (6*a + 3)*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + 6*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + 6*a*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + (6*a + 6)*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + (3*a + 6)*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + 3*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + 3*a*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + (3*a + 3)*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + (6*a + 3)*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + 6*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + 6*a*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + (6*a + 6)*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + (3*a + 6)*x^8 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^2*t^2 + w^2, t^3 + w^2>; f=x^9 + (6*a + 6)*x^7 + (6*a + 6)*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^3*t^2 + w^2, t^3 + w^3>; f=x^9 + 3*x^8 + (6*a + 6)*x^7 + (3*a + 6)*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^3*t^2 + w^2, t^3 + w^3>; f=x^9 + 3*a*x^8 + (6*a + 6)*x^7 + (3*a + 6)*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^3*t^2 + w^2, t^3 + w^3>; f=x^9 + (3*a + 3)*x^8 + (6*a + 6)*x^7 + (3*a + 6)*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^3*t^2 + w^2, t^3 + w^3>; f=x^9 + (6*a + 3)*x^8 + (6*a + 6)*x^7 + (3*a + 6)*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^3*t^2 + w^2, t^3 + w^3>; f=x^9 + 6*x^8 + (6*a + 6)*x^7 + (3*a + 6)*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^3*t^2 + w^2, t^3 + w^3>; f=x^9 + 6*a*x^8 + (6*a + 6)*x^7 + (3*a + 6)*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^3*t^2 + w^2, t^3 + w^3>; f=x^9 + (6*a + 6)*x^8 + (6*a + 6)*x^7 + (3*a + 6)*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^3*t^2 + w^2, t^3 + w^3>; f=x^9 + (3*a + 6)*x^8 + (6*a + 6)*x^7 + (3*a + 6)*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^3*t^2 + w^2, t^3 + w^3>; f=x^9 + (6*a + 6)*x^7 + (3*a + 6)*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + 3*x^8 + (6*a + 6)*x^7 + 3*x^3 + 12; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + 3*a*x^8 + (6*a + 6)*x^7 + 3*x^3 + 12; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + (3*a + 3)*x^8 + (6*a + 6)*x^7 + 3*x^3 + 12; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + (6*a + 3)*x^8 + (6*a + 6)*x^7 + 3*x^3 + 12; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + 6*x^8 + (6*a + 6)*x^7 + 3*x^3 + 12; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + 6*a*x^8 + (6*a + 6)*x^7 + 3*x^3 + 12; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + (6*a + 6)*x^8 + (6*a + 6)*x^7 + 3*x^3 + 12; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + (3*a + 6)*x^8 + (6*a + 6)*x^7 + 3*x^3 + 12; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + (6*a + 6)*x^7 + 3*x^3 + 12; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + 3*x^8 + (6*a + 6)*x^7 + 3*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + 3*a*x^8 + (6*a + 6)*x^7 + 3*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + (3*a + 3)*x^8 + (6*a + 6)*x^7 + 3*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + (6*a + 3)*x^8 + (6*a + 6)*x^7 + 3*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + 6*x^8 + (6*a + 6)*x^7 + 3*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + 6*a*x^8 + (6*a + 6)*x^7 + 3*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + (6*a + 6)*x^8 + (6*a + 6)*x^7 + 3*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + (3*a + 6)*x^8 + (6*a + 6)*x^7 + 3*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + (6*a + 6)*x^7 + 3*x^3 + 21; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + 3*x^8 + (6*a + 6)*x^7 + 3*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + 3*a*x^8 + (6*a + 6)*x^7 + 3*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + (3*a + 3)*x^8 + (6*a + 6)*x^7 + 3*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + (6*a + 3)*x^8 + (6*a + 6)*x^7 + 3*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + 6*x^8 + (6*a + 6)*x^7 + 3*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + 6*a*x^8 + (6*a + 6)*x^7 + 3*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + (6*a + 6)*x^8 + (6*a + 6)*x^7 + 3*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + (3*a + 6)*x^8 + (6*a + 6)*x^7 + 3*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<2*t^2 + w^2, t^3 + 2>; f=x^9 + (6*a + 6)*x^7 + 3*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^5*t^2 + w^2, t^3 + w^5>; f=x^9 + 3*x^8 + (6*a + 6)*x^7 + 3*a*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^5*t^2 + w^2, t^3 + w^5>; f=x^9 + 3*a*x^8 + (6*a + 6)*x^7 + 3*a*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^5*t^2 + w^2, t^3 + w^5>; f=x^9 + (3*a + 3)*x^8 + (6*a + 6)*x^7 + 3*a*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^5*t^2 + w^2, t^3 + w^5>; f=x^9 + (6*a + 3)*x^8 + (6*a + 6)*x^7 + 3*a*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^5*t^2 + w^2, t^3 + w^5>; f=x^9 + 6*x^8 + (6*a + 6)*x^7 + 3*a*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^5*t^2 + w^2, t^3 + w^5>; f=x^9 + 6*a*x^8 + (6*a + 6)*x^7 + 3*a*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^5*t^2 + w^2, t^3 + w^5>; f=x^9 + (6*a + 6)*x^8 + (6*a + 6)*x^7 + 3*a*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^5*t^2 + w^2, t^3 + w^5>; f=x^9 + (3*a + 6)*x^8 + (6*a + 6)*x^7 + 3*a*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^5*t^2 + w^2, t^3 + w^5>; f=x^9 + (6*a + 6)*x^7 + 3*a*x^3 + 3; Aut=1T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + 3*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 9*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + 3*a*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 9*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + (3*a + 3)*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 9*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + (6*a + 3)*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 9*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + 6*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 9*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + 6*a*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 9*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + (6*a + 6)*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 9*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + (3*a + 6)*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 9*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 9*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + 3*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 18*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + 3*a*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 18*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + (3*a + 3)*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 18*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + (6*a + 3)*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 18*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + 6*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 18*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + 6*a*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 18*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + (6*a + 6)*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 18*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + (3*a + 6)*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 18*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 18*a + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + 3*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + 3*a*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 3; Aut=3T1; Gal=0T0
p=3; n=9; d=w^6*p^15+...; I=[ 7, 3, 0 ]; R=[ <1, 7>, <3, 3>, <9, 0> ]; A=<w^6*t^2 + w^2, t^3 + w^6>; f=x^9 + (3*a + 3)*x^8 + (6*a + 6)*x^7 + (3*a + 3)*x^3 + 3; Aut=3T1; Gal=0T0
